productId,name,slug,manufacturer,productType,mrpDecimal,salePriceDecimal,discountDecimal,discountPercent,categoryId,damImages,labelDetails,ratingDetails,listingId,productTierAttributes,productSubstitutionAttributes,productAvailabilityFlags,maxQuantity,productVolume,similarProductsAttributes,isAvailable,images
503914,Bibo Rub-on Vapor Rub - Saver Pack Of 3,bibo-rub-on-vapor-rub---saver-pack-of-3-503914,BIBO,2,258.00,245.10,12.90,5,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/K07794/bibo-rub-on-vapor-rub-saver-pack-of-3-2-1670826734.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/K07794/bibo-rub-on-vapor-rub-saver-pack-of-3-6.1-1670826817.jpg', 'face': 'side', 'sequence': '6.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/K07794/bibo-rub-on-vapor-rub-saver-pack-of-3-6.2-1670826750.jpg', 'face': 'side', 'sequence': '6.2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/K07794/bibo-rub-on-vapor-rub-saver-pack-of-3-6.3-1670826791.jpg', 'face': 'side', 'sequence': '6.3'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/K07794/bibo-rub-on-vapor-rub-saver-pack-of-3-6.4-1670826876.jpg', 'face': 'side', 'sequence': '6.4'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/K07794/bibo-rub-on-vapor-rub-saver-pack-of-3-6.5-1670826753.jpg', 'face': 'side', 'sequence': '6.5'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/K07794/bibo-rub-on-vapor-rub-saver-pack-of-3-7-1670826873.jpg', 'face': 'back', 'sequence': '7'}]",,,2675052,"{'type': 2, 'text': 'Out of Stock'}",,"{'isAvailable': False, 'showVariantsInBottomSheet': True, 'notifyMe': True}",20,0,,False,['https://cdn01.pharmeasy.in/dam/products_otc/K07794/bibo-rub-on-vapor-rub-saver-pack-of-3-2-1670826734.jpg?dim=300x0&f=jpg&dpr=3&q=60']
2976314,Wheezal Super Alfalfa Sugar Free Syrup 450 Ml,wheezal-super-alfalfa-sugar-free-syrup-450-ml-2976314,WHEEZAL,2,270.00,256.50,13.50,5,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/R29623/wheezal-super-alfalfa-sugar-free-syrup-450-ml-3-1632779138.jpg', 'face': 'combo', 'sequence': '3'}]",,,2690077,"{'type': 2, 'text': 'Out of Stock'}",,"{'isAvailable': False, 'showVariantsInBottomSheet': True, 'notifyMe': True}",20,0,,False,['https://cdn01.pharmeasy.in/dam/products_otc/R29623/wheezal-super-alfalfa-sugar-free-syrup-450-ml-3-1632779138.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3018361,Dabur Bhringarajasava Liquid 450 Ml,dabur-bhringarajasava-liquid-450-ml-3018361,DABUR,2,180.00,180.00,,0,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/A70172/dabur-bhringarajasava-liquid-450-ml-2-1671741809.jpg', 'face': 'front', 'sequence': '2'}]",,,2670016,"{'type': 2, 'text': 'Out of Stock'}",,"{'isAvailable': False, 'showVariantsInBottomSheet': True, 'notifyMe': True}",20,0,,False,['https://cdn01.pharmeasy.in/dam/products_otc/A70172/dabur-bhringarajasava-liquid-450-ml-2-1671741809.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3595016,Dabur Vita Pouch - 750gm,dabur-vita-pouch---750gm-3595016,DABUR,2,340.00,323.00,17.00,5,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/Y90960/dabur-vita-pouch-750gm-2-1671743234.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/Y90960/dabur-vita-pouch-750gm-6.1-1671743232.jpg', 'face': 'side', 'sequence': '6.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/Y90960/dabur-vita-pouch-750gm-6.2-1671743227.jpg', 'face': 'side', 'sequence': '6.2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/Y90960/dabur-vita-pouch-750gm-6.3-1671743226.jpg', 'face': 'side', 'sequence': '6.3'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/Y90960/dabur-vita-pouch-750gm-6.4-1671743230.jpg', 'face': 'side', 'sequence': '6.4'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/Y90960/dabur-vita-pouch-750gm-6.5-1671743224.jpg', 'face': 'side', 'sequence': '6.5'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/Y90960/dabur-vita-pouch-750gm-7-1671743223.jpg', 'face': 'back', 'sequence': '7'}]",,"{'value': 4, 'count': 1}",4117886,"{'type': 2, 'text': 'Out of Stock'}",,"{'isAvailable': False, 'showVariantsInBottomSheet': True, 'notifyMe': True}",20,0,,False,['https://cdn01.pharmeasy.in/dam/products_otc/Y90960/dabur-vita-pouch-750gm-2-1671743234.jpg?dim=300x0&f=jpg&dpr=3&q=60']
222146,Dabur Glucoplus C - Orange 1 Kg (get Sipper Free),dabur-glucoplus-c---orange-1-kg-get-sipper-free--222146,DABUR,2,325.00,308.75,16.25,5,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I47889/dabur-glucoplus-c-orange-1-kg-get-sipper-free-2-1669711067.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I47889/dabur-glucoplus-c-orange-1-kg-get-sipper-free-6.1-1669711069.jpg', 'face': 'side', 'sequence': '6.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/I47889/dabur-glucoplus-c-orange-1-kg-get-sipper-free-6.2-1669711071.jpg', 'face': 'side', 'sequence': '6.2'}]",,"{'value': 4.3333333333333, 'count': 3}",2673818,"{'type': 2, 'text': 'Out of Stock'}",,"{'isAvailable': False, 'showVariantsInBottomSheet': True, 'notifyMe': True}",20,0,,False,['https://cdn01.pharmeasy.in/dam/products_otc/I47889/dabur-glucoplus-c-orange-1-kg-get-sipper-free-2-1669711067.jpg?dim=300x0&f=jpg&dpr=3&q=60']
2975243,Baksons Spondy Aid Drops 30 Ml,baksons-spondy-aid-drops-30-ml-2975243,BAKSON,2,140.00,133.00,7.00,5,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/J54710/baksons-spondy-aid-drops-30-ml-1-1632779488.jpg', 'face': 'box-front', 'sequence': '1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/J54710/baksons-spondy-aid-drops-30-ml-2-1632779490.jpg', 'face': 'front', 'sequence': '2'}]",,,6748861,"{'type': 2, 'text': 'Out of Stock'}",,"{'isAvailable': False, 'showVariantsInBottomSheet': True, 'notifyMe': True}",20,0,,False,['https://cdn01.pharmeasy.in/dam/products_otc/J54710/baksons-spondy-aid-drops-30-ml-1-1632779488.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3025300,Allen Tonokid Tonic 100 Ml,allen-tonokid-tonic-100-ml-3025300,ALLEN,2,90.00,85.50,4.50,5,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/S95696/allen-tonokid-tonic-100-ml-1-1671741826.jpg', 'face': 'box-front', 'sequence': '1'}]",,,2683029,"{'type': 2, 'text': 'Out of Stock'}",,"{'isAvailable': False, 'showVariantsInBottomSheet': True, 'notifyMe': True}",20,0,,False,['https://cdn01.pharmeasy.in/dam/products_otc/S95696/allen-tonokid-tonic-100-ml-1-1671741826.jpg?dim=300x0&f=jpg&dpr=3&q=60']
236882,Baidyanath Banga Bhasma - 10 Gm,baidyanath-banga-bhasma---10-gm-236882,BAIDYANATH,2,130.00,123.50,6.50,5,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/C20033/baidyanath-banga-bhasma-10-gm-1-1632777485.jpg', 'face': 'box-front', 'sequence': '1'}]",,,2681567,"{'type': 2, 'text': 'Out of Stock'}",,"{'isAvailable': False, 'showVariantsInBottomSheet': True, 'notifyMe': True}",20,0,,False,['https://cdn01.pharmeasy.in/dam/products_otc/C20033/baidyanath-banga-bhasma-10-gm-1-1632777485.jpg?dim=300x0&f=jpg&dpr=3&q=60']
2976321,Wheezal Kalmegh Drops 30 Ml,wheezal-kalmegh-drops-30-ml-2976321,WHEEZAL,2,115.00,109.25,5.75,5,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/M66155/wheezal-kalmegh-drops-30-ml-3-1632779500.jpg', 'face': 'combo', 'sequence': '3'}]",,,2682697,"{'type': 2, 'text': 'Out of Stock'}",,"{'isAvailable': False, 'showVariantsInBottomSheet': True, 'notifyMe': True}",20,0,,False,['https://cdn01.pharmeasy.in/dam/products_otc/M66155/wheezal-kalmegh-drops-30-ml-3-1632779500.jpg?dim=300x0&f=jpg&dpr=3&q=60']
503941,Bibo Family Kit | Cough Cold Sinus Relief | Kids Safe | First Aid For Clear Breathing |5 Products,bibo-first-aid-travel-kit-for-cough-cold---all-natural-products---have-a-pack-at-home-always---immunity-protector---4-products-503941,BIBO,2,435.00,369.75,65.25,15,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/F61760/bibo-family-kit-cough-cold-sinus-relief-kids-safe-first-aid-for-clear-breathing-5-products-2-1671741484.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/F61760/bibo-family-kit-cough-cold-sinus-relief-kids-safe-first-aid-for-clear-breathing-5-products-6.1-1671741486.jpg', 'face': 'side', 'sequence': '6.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/F61760/bibo-family-kit-cough-cold-sinus-relief-kids-safe-first-aid-for-clear-breathing-5-products-6.2-1671741483.jpg', 'face': 'side', 'sequence': '6.2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/F61760/bibo-family-kit-cough-cold-sinus-relief-kids-safe-first-aid-for-clear-breathing-5-products-6.3-1671741485.jpg', 'face': 'side', 'sequence': '6.3'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/F61760/bibo-family-kit-cough-cold-sinus-relief-kids-safe-first-aid-for-clear-breathing-5-products-7-1671741483.jpg', 'face': 'back', 'sequence': '7'}]",,,2657554,"{'type': 2, 'text': 'Out of Stock'}",,"{'isAvailable': False, 'showVariantsInBottomSheet': True, 'notifyMe': True}",20,0,,False,['https://cdn01.pharmeasy.in/dam/products_otc/F61760/bibo-family-kit-cough-cold-sinus-relief-kids-safe-first-aid-for-clear-breathing-5-products-2-1671741484.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3025081,Wheezal Petroleum Cream 25 Gm,wheezal-petroleum-cream-25-gm-3025081,WHEEZAL,2,60.00,57.00,3.00,5,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/K38026/wheezal-petroleum-cream-25-gm-3-1671741817.jpg', 'face': 'combo', 'sequence': '3'}]",,,2689611,"{'type': 2, 'text': 'Out of Stock'}",,"{'isAvailable': False, 'showVariantsInBottomSheet': True, 'notifyMe': True}",20,0,,False,['https://cdn01.pharmeasy.in/dam/products_otc/K38026/wheezal-petroleum-cream-25-gm-3-1671741817.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3025319,Allen No Stone Syrup 100 Ml,allen-no-stone-syrup-100-ml-3025319,ALLEN,2,100.00,95.00,5.00,5,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/T62947/allen-no-stone-syrup-100-ml-3-1671741689.jpg', 'face': 'combo', 'sequence': '3'}]",,,2688020,"{'type': 2, 'text': 'Out of Stock'}",,"{'isAvailable': False, 'showVariantsInBottomSheet': True, 'notifyMe': True}",20,0,,False,['https://cdn01.pharmeasy.in/dam/products_otc/T62947/allen-no-stone-syrup-100-ml-3-1671741689.jpg?dim=300x0&f=jpg&dpr=3&q=60']
2975180,Allen A82 Premature Greying Hair Drops 30ml,allen-a82-premature-greying-hair-drops-30ml-2975180,ALLEN,2,145.00,145.00,,0,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/E06027/allen-a82-premature-greying-hair-drops-30ml-1-1632779129.jpg', 'face': 'box-front', 'sequence': '1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/E06027/allen-a82-premature-greying-hair-drops-30ml-2-1632779128.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/E06027/allen-a82-premature-greying-hair-drops-30ml-4-1632779130.jpg', 'face': 'box-back', 'sequence': '4'}]",,,2625410,"{'type': 2, 'text': 'Out of Stock'}",,"{'isAvailable': False, 'showVariantsInBottomSheet': True, 'notifyMe': True}",20,0,,False,['https://cdn01.pharmeasy.in/dam/products_otc/E06027/allen-a82-premature-greying-hair-drops-30ml-1-1632779129.jpg?dim=300x0&f=jpg&dpr=3&q=60']
42726,Dabur Blood Purifier 200ml,dabur-blood-purifier-200ml-42726,DABUR,2,95.00,90.25,4.75,5,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/051491/dabur-blood-purifier-200ml-2-1671741692.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/051491/dabur-blood-purifier-200ml-6.1-1671741696.jpg', 'face': 'side', 'sequence': '6.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/051491/dabur-blood-purifier-200ml-6.2-1671741695.jpg', 'face': 'side', 'sequence': '6.2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/051491/dabur-blood-purifier-200ml-6.3-1671741694.jpg', 'face': 'side', 'sequence': '6.3'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/051491/dabur-blood-purifier-200ml-6.4-1671741693.jpg', 'face': 'side', 'sequence': '6.4'}]",,,3013332,"{'type': 2, 'text': 'Out of Stock'}",,"{'isAvailable': False, 'showVariantsInBottomSheet': True, 'notifyMe': True}",20,0,,False,['https://cdn01.pharmeasy.in/dam/products_otc/051491/dabur-blood-purifier-200ml-2-1671741692.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3027276,Baidyanath Kesari Shakti Kalpa Gold And Saffron Chyawanprash 500 Gm,baidyanath-kesari-shakti-kalpa-gold-and-saffron-chyawanprash-500-gm-3027276,BAIDYANATH,2,450.00,450.00,,0,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/Y99214/baidyanath-kesari-shakti-kalpa-gold-and-saffron-chyawanprash-500-gm-2-1641790826.jpg', 'face': 'front', 'sequence': '2'}]",,"{'value': 5, 'count': 2}",2679263,"{'type': 2, 'text': 'Out of Stock'}",,"{'isAvailable': False, 'showVariantsInBottomSheet': True, 'notifyMe': True}",20,0,,False,['https://cdn01.pharmeasy.in/dam/products_otc/Y99214/baidyanath-kesari-shakti-kalpa-gold-and-saffron-chyawanprash-500-gm-2-1641790826.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3025342,Baksons B52 Arthralgia Drops 30 Ml,baksons-b52-arthralgia-drops-30-ml-3025342,BAKSON,2,135.00,135.00,,0,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/W12131/baksons-b52-arthralgia-drops-30-ml-1-1671741694.jpg', 'face': 'box-front', 'sequence': '1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/W12131/baksons-b52-arthralgia-drops-30-ml-2-1671741693.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/W12131/baksons-b52-arthralgia-drops-30-ml-4-1671741693.jpg', 'face': 'box-back', 'sequence': '4'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/W12131/baksons-b52-arthralgia-drops-30-ml-6.1-1671741692.jpg', 'face': 'side', 'sequence': '6.1'}]",,,2690477,"{'type': 2, 'text': 'Out of Stock'}",,"{'isAvailable': False, 'showVariantsInBottomSheet': True, 'notifyMe': True}",20,0,,False,['https://cdn01.pharmeasy.in/dam/products_otc/W12131/baksons-b52-arthralgia-drops-30-ml-1-1671741694.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3025173,Wheezal Wi 50 Drops 30 Ml,wheezal-wi-50-drops-30-ml-3025173,WHEEZAL,2,140.00,140.00,,0,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/W29568/wheezal-wi-50-drops-30-ml-3-1632780346.jpg', 'face': 'combo', 'sequence': '3'}]",,,2688236,"{'type': 2, 'text': 'Out of Stock'}",,"{'isAvailable': False, 'showVariantsInBottomSheet': True, 'notifyMe': True}",20,0,,False,['https://cdn01.pharmeasy.in/dam/products_otc/W29568/wheezal-wi-50-drops-30-ml-3-1632780346.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3027850,Organic India Psyllium Whole Husk 100 Gm,organic-india-psyllium-whole-husk-100-gm-3027850,ORGANIC INDIA,2,195.00,185.25,9.75,5,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/W91132/organic-india-psyllium-whole-husk-100-gm-2-1671741961.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/W91132/organic-india-psyllium-whole-husk-100-gm-6.1-1671741963.jpg', 'face': 'side', 'sequence': '6.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/W91132/organic-india-psyllium-whole-husk-100-gm-7-1671741964.jpg', 'face': 'back', 'sequence': '7'}]",,"{'value': 5, 'count': 1}",2683524,"{'type': 2, 'text': 'Out of Stock'}",,"{'isAvailable': False, 'showVariantsInBottomSheet': True, 'notifyMe': True}",20,0,,False,['https://cdn01.pharmeasy.in/dam/products_otc/W91132/organic-india-psyllium-whole-husk-100-gm-2-1671741961.jpg?dim=300x0&f=jpg&dpr=3&q=60']
2975107,Allen A14 Hair Scalp Drops 30ml,allen-a14-hair-scalp-drops-30ml-2975107,ALLEN,2,145.00,145.00,,0,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/K39417/allen-a14-hair-scalp-drops-30ml-3-1632779124.jpg', 'face': 'combo', 'sequence': '3'}]",,,2687005,"{'type': 2, 'text': 'Out of Stock'}",,"{'isAvailable': False, 'showVariantsInBottomSheet': True, 'notifyMe': True}",20,0,,False,['https://cdn01.pharmeasy.in/dam/products_otc/K39417/allen-a14-hair-scalp-drops-30ml-3-1632779124.jpg?dim=300x0&f=jpg&dpr=3&q=60']
2975321,Baksons B11 Pain Drop 30 Ml,baksons-b11-pain-drop-30-ml-2975321,BAKSON,2,135.00,128.25,6.75,5,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/Y76771/baksons-b11-pain-drop-30-ml-1-1671741688.jpg', 'face': 'box-front', 'sequence': '1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/Y76771/baksons-b11-pain-drop-30-ml-2-1671741688.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/Y76771/baksons-b11-pain-drop-30-ml-4-1671741689.jpg', 'face': 'box-back', 'sequence': '4'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/Y76771/baksons-b11-pain-drop-30-ml-6.1-1671741689.jpg', 'face': 'side', 'sequence': '6.1'}]",,,2683579,"{'type': 2, 'text': 'Out of Stock'}",,"{'isAvailable': False, 'showVariantsInBottomSheet': True, 'notifyMe': True}",20,0,,False,['https://cdn01.pharmeasy.in/dam/products_otc/Y76771/baksons-b11-pain-drop-30-ml-1-1671741688.jpg?dim=300x0&f=jpg&dpr=3&q=60']
2976339,Wheezal Glow Bright Calendula Bathing Bar 75 Gm,wheezal-glow-bright-calendula-bathing-bar-75-gm-2976339,WHEEZAL,2,50.00,47.50,2.50,5,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/W73682/wheezal-glow-bright-calendula-bathing-bar-75-gm-1-1632779141.jpg', 'face': 'box-front', 'sequence': '1'}]",,,2687487,"{'type': 2, 'text': 'Out of Stock'}",,"{'isAvailable': False, 'showVariantsInBottomSheet': True, 'notifyMe': True}",20,0,,False,['https://cdn01.pharmeasy.in/dam/products_otc/W73682/wheezal-glow-bright-calendula-bathing-bar-75-gm-1-1632779141.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3025901,Wheezal Pylex 550 Mg Tablet 75,wheezal-pylex-550-mg-tablet-75-3025901,WHEEZAL,2,160.00,152.00,8.00,5,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/T29661/wheezal-pylex-550-mg-tablet-75-2-1671741712.jpg', 'face': 'front', 'sequence': '2'}]",,"{'value': 5, 'count': 1}",2686703,"{'type': 2, 'text': 'Out of Stock'}",,"{'isAvailable': False, 'showVariantsInBottomSheet': True, 'notifyMe': True}",20,0,,False,['https://cdn01.pharmeasy.in/dam/products_otc/T29661/wheezal-pylex-550-mg-tablet-75-2-1671741712.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3025136,Wheezal Graphites Ointment 25 Gm,wheezal-graphites-ointment-25-gm-3025136,WHEEZAL,2,60.00,52.80,7.20,12,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/T53140/wheezal-graphites-ointment-25-gm-3-1632779683.jpg', 'face': 'combo', 'sequence': '3'}]",,,2683332,"{'type': 2, 'text': 'Out of Stock'}",,"{'isAvailable': False, 'showVariantsInBottomSheet': True, 'notifyMe': True}",20,0,,False,['https://cdn01.pharmeasy.in/dam/products_otc/T53140/wheezal-graphites-ointment-25-gm-3-1632779683.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3025135,Wheezal Calci H 550 Mg Tablet 200,wheezal-calci-h-550-mg-tablet-200-3025135,WHEEZAL,2,340.00,326.40,13.60,4,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/V26578/wheezal-calci-h-550-mg-tablet-200-2-1671741814.jpg', 'face': 'front', 'sequence': '2'}]",,,2688416,"{'type': 2, 'text': 'Out of Stock'}",,"{'isAvailable': False, 'showVariantsInBottomSheet': True, 'notifyMe': True}",20,0,,False,['https://cdn01.pharmeasy.in/dam/products_otc/V26578/wheezal-calci-h-550-mg-tablet-200-2-1671741814.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3025153,Wheezal Glow Bright Neem Glycerine Bar Soap 75 Gm,wheezal-glow-bright-neem-glycerine-bar-soap-75-gm-3025153,WHEEZAL,2,50.00,47.50,2.50,5,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/W13044/wheezal-glow-bright-neem-glycerine-bar-soap-75-gm-1-1671741815.jpg', 'face': 'box-front', 'sequence': '1'}]",,,2686705,"{'type': 2, 'text': 'Out of Stock'}",,"{'isAvailable': False, 'showVariantsInBottomSheet': True, 'notifyMe': True}",20,0,,False,['https://cdn01.pharmeasy.in/dam/products_otc/W13044/wheezal-glow-bright-neem-glycerine-bar-soap-75-gm-1-1671741815.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3025129,Wheezal De Toxin Drops 30 Ml,wheezal-de-toxin-drops-30-ml-3025129,WHEEZAL,2,115.00,111.55,3.45,3,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/W57769/wheezal-de-toxin-drops-30-ml-3-1632779682.jpg', 'face': 'combo', 'sequence': '3'}]",,,2690573,"{'type': 2, 'text': 'Out of Stock'}",,"{'isAvailable': False, 'showVariantsInBottomSheet': True, 'notifyMe': True}",20,0,,False,['https://cdn01.pharmeasy.in/dam/products_otc/W57769/wheezal-de-toxin-drops-30-ml-3-1632779682.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3123053,Kapiva Guava Slim Shake -meal Replacement Drink Powered - 500 Grams,kapiva-guava-slim-shake--meal-replacement-drink-powered-with-6-ayurvedic-herbs-and-12-superfoods---helps-in-weight-management---500-grams-20-servings--3123053,KAPIVA,2,1800.00,1710.00,90.00,5,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/F17981/kapiva-guava-slim-shake-meal-replacement-drink-powered-500-grams-2-1671742442.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/F17981/kapiva-guava-slim-shake-meal-replacement-drink-powered-500-grams-6.1-1671742452.jpg', 'face': 'side', 'sequence': '6.1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/F17981/kapiva-guava-slim-shake-meal-replacement-drink-powered-500-grams-6.2-1671742450.jpg', 'face': 'side', 'sequence': '6.2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/F17981/kapiva-guava-slim-shake-meal-replacement-drink-powered-500-grams-6.3-1671742454.jpg', 'face': 'side', 'sequence': '6.3'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/F17981/kapiva-guava-slim-shake-meal-replacement-drink-powered-500-grams-6.4-1671742444.jpg', 'face': 'side', 'sequence': '6.4'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/F17981/kapiva-guava-slim-shake-meal-replacement-drink-powered-500-grams-6.5-1671742457.jpg', 'face': 'side', 'sequence': '6.5'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/F17981/kapiva-guava-slim-shake-meal-replacement-drink-powered-500-grams-6.6-1671742446.jpg', 'face': 'side', 'sequence': '6.6'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/F17981/kapiva-guava-slim-shake-meal-replacement-drink-powered-500-grams-7-1671742448.jpg', 'face': 'back', 'sequence': '7'}]",,,2687537,"{'type': 2, 'text': 'Out of Stock'}",,"{'isAvailable': False, 'showVariantsInBottomSheet': True, 'notifyMe': True}",20,0,,False,['https://cdn01.pharmeasy.in/dam/products_otc/F17981/kapiva-guava-slim-shake-meal-replacement-drink-powered-500-grams-2-1671742442.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3025309,Allen Alfa Plus Sugar Free Tonic 200,allen-alfa-plus-sugar-free-tonic-200-3025309,ALLEN,2,150.00,150.00,,0,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/C63307/allen-alfa-plus-sugar-free-tonic-200-3-1632780112.jpg', 'face': 'combo', 'sequence': '3'}]",,,2688305,"{'type': 2, 'text': 'Out of Stock'}",,"{'isAvailable': False, 'showVariantsInBottomSheet': True, 'notifyMe': True}",20,0,,False,['https://cdn01.pharmeasy.in/dam/products_otc/C63307/allen-alfa-plus-sugar-free-tonic-200-3-1632780112.jpg?dim=300x0&f=jpg&dpr=3&q=60']
3025353,Baksons B63 Kidney Drops 30 Ml,baksons-b63-kidney-drops-30-ml-3025353,BAKSON,2,150.00,142.50,7.50,5,,"[{'url': 'https://cdn01.pharmeasy.in/dam/products_otc/F48884/baksons-b63-kidney-drops-30-ml-1-1632779709.jpg', 'face': 'box-front', 'sequence': '1'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/F48884/baksons-b63-kidney-drops-30-ml-2-1632779704.jpg', 'face': 'front', 'sequence': '2'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/F48884/baksons-b63-kidney-drops-30-ml-4-1632779707.jpg', 'face': 'box-back', 'sequence': '4'}, {'url': 'https://cdn01.pharmeasy.in/dam/products_otc/F48884/baksons-b63-kidney-drops-30-ml-6.1-1632779712.jpg', 'face': 'side', 'sequence': '6.1'}]",,"{'value': 5, 'count': 1}",2687577,"{'type': 2, 'text': 'Out of Stock'}",,"{'isAvailable': False, 'showVariantsInBottomSheet': True, 'notifyMe': True}",20,0,,False,['https://cdn01.pharmeasy.in/dam/products_otc/F48884/baksons-b63-kidney-drops-30-ml-1-1632779709.jpg?dim=300x0&f=jpg&dpr=3&q=60']
